tag,subj,mech,sev,C::stance_frac_l,C::step_time_l,C::step_time_cv_l,C::stance_frac_r,C::step_time_r,C::step_time_cv_r,C::stance_asym,C::step_time_asym,C::speed,G::vgrf_peak_l,G::vgrf_mean_l,G::brake_imp_l,G::prop_imp_l,G::fx_peak_l,G::fx_min_l,G::load_rate_l,G::vgrf_peak_r,G::vgrf_mean_r,G::brake_imp_r,G::prop_imp_r,G::fx_peak_r,G::fx_min_r,G::load_rate_r,G::vgrf_peak_asym,G::vgrf_mean_asym,G::brake_imp_asym,G::prop_imp_asym,G::fx_peak_asym,G::fx_min_asym,G::load_rate_asym
s3KE20L,s3,KE,20,0.5823627287853578,1.17,0.32226599274716755,0.6073211314475874,0.835,0.4589413486434068,-0.024958402662229595,0.33499999999999996,1.0714033331547663,1.610615989515072,0.8798483124833787,-0.148398846159892,0.18022824933740694,0.22505897771952815,-0.38749235474006116,69.01179554390711,1.7719673802242608,0.8888058004505589,-0.18292305274063975,0.18630538444735295,0.23534148827726808,-0.6432648900538809,74.15421581476785,-0.1613513907091888,-0.008957487967180211,0.03452420658074776,-0.006077135109946008,-0.010282510557739932,0.2557725353138197,-5.14242027086074
s3KE40L,s3,KE,40,0.5657237936772047,1.2399999999999998,0.034780136670233955,0.5940099833610649,0.6350000000000002,0.3905093339118806,-0.028286189683860208,0.6049999999999995,0.9864616665022564,1.7161933886704528,0.9143871083045395,-0.15435784451725315,0.17176286689966141,0.22506189019950487,-0.25884811416921505,48.71588757827393,2.1132080966943354,0.8950459537273642,-0.1763963006698666,0.1911605778651481,0.21328964613368284,-0.3682044560943643,50.760302897918656,-0.3970147080238826,0.019341154577175335,0.02203845615261346,-0.019397710965486675,0.01177224406582203,0.10935634192514926,-2.0444153196447274
s3KF20L,s3,KF,20,0.6222961730449251,1.1600000000000001,0.46068036389901384,0.5856905158069884,0.9800000000000004,0.3427863580496644,0.03660565723793674,0.17999999999999972,1.1623916664729348,1.764671617882627,0.868236204844425,-0.24210913885247773,0.20585799554390122,0.23109946119120428,-0.5694378913644969,66.34716761322407,1.5749817970001454,0.8715315764128838,-0.13867589558758986,0.2627771195281726,0.2772695500218436,-0.6509975243920197,52.426387068590024,0.18968982088248154,-0.003295371568458827,-0.10343324326488787,-0.0569191239842714,-0.04617008883063933,0.0815596330275229,13.920780544634049
s3KF40L,s3,KF,40,0.6455906821963394,1.2299999999999995,0.45725867787090885,0.5457570715474209,0.9849999999999999,0.2793499404767154,0.09983361064891849,0.24499999999999966,0.9774933331704178,2.1944371632445026,0.9279990588721515,-0.28900398459297477,0.1619817923401742,0.2848449104412407,-0.5344910441240717,59.02737731178224,1.6530071355759426,0.8388174375222143,-0.0644771297116631,0.1925152678634006,0.22885685160914518,-0.29320227173438185,34.52992573176132,0.54143002766856,0.08918162134993723,-0.2245268548813117,-0.030533475523226383,0.05598805883209554,-0.24128877238968982,24.497451580020922
s3KF60L,s3,KF,60,0.64891846921797,1.21,0.47024600800839716,0.5923460898502496,1.2049999999999996,0.09304077366867125,0.056572379367720416,0.0050000000000003375,1.022708333162882,2.176947720984418,0.8904136503415865,-0.29837868501528414,0.17335159667976913,0.31380224260958206,-0.6228018057375855,56.98951507208509,1.2755264307557885,0.8066469072080606,-0.07126534704237505,0.22201697104994425,0.25601863987185086,-0.30891801368865585,31.463812436290166,0.9014212902286296,0.08376674313352583,-0.22711333797290909,-0.048665374370175124,0.0577836027377312,-0.31388379204892963,25.525702635794925
s3PF20L,s3,PF,20,0.56738768718802,1.2650000000000001,0.021735022105970524,0.6222961730449251,1.2600000000000007,0.016264944585988293,-0.05490848585690511,0.004999999999999449,1.0125883331645684,1.654521625163827,0.8972338776775443,-0.11498894905781029,0.15490370237366785,0.24227319062181446,-0.32973205184214355,41.86180282510647,1.4896315712829473,0.8744090287653872,-0.17936901882917922,0.1531047003640567,0.202928498616572,-0.37380952380952376,47.056938983545486,0.16489005388087974,0.02282484891215708,0.06438006977136893,0.0017990020096111392,0.03934469200524246,0.04407747196738021,-5.195136158439013
s3PF40L,s3,PF,40,0.5324459234608985,1.3650000000000007,0.003663003660320065,0.6605657237936772,1.37,0.0034493013691177417,-0.1281198003327787,-0.004999999999999449,0.9509766665081707,1.7227173438182612,0.9035468217562255,-0.12146608027668299,0.15237131342652943,0.19842726081258188,-0.31044269695645843,46.946410368429724,1.144658511722732,0.8734581895892413,-0.15744334703654828,0.13997990358234738,0.18217853502257172,-0.324754623561963,30.24989078200151,0.5780588320955293,0.03008863216698421,0.03597726675986529,0.01239140984418205,0.01624872579001016,0.014311926605504566,16.696519586428213
s3PF60L,s3,PF,60,0.5207986688851913,1.3800000000000008,0.006799103660351769,0.6838602329450915,1.3899999999999997,0.003399551830176111,-0.16306156405990013,-0.009999999999998899,0.9422899998429515,1.6781418377748654,0.8617455902215112,-0.07617024868006245,0.20931058220474286,0.22050240279598077,-0.2331789718945682,36.50094655599321,1.2980180573758555,0.8974667823155065,-0.27974316108926156,0.1189747051113998,0.19714285714285712,-0.47741517402067857,67.27755934178096,0.38012378039900985,-0.03572119209399527,0.2035729124091991,0.09033587709334305,0.023359545653123648,0.24423620212611036,-30.776612785787748
s4DF20L,s4,DF,20,0.6439267886855241,1.255,0.011761590016689626,0.5657237936772047,1.25,0.01033032289975069,0.0782029950083194,0.004999999999999893,0.9863266665022788,1.5238968982088248,0.8873121116380597,-0.17905723450123398,0.15245344459443388,0.2060812581913499,-0.31114169215086646,29.393767292850473,1.499941750400466,0.8718313228655376,-0.12727484275520332,0.15785751960841368,0.2196111839231105,-0.29004223095966214,27.317169069463226,0.023955147808358834,0.015480788772522125,-0.051782391746030665,-0.005404075013979798,-0.013529925731760595,-0.021099461191204316,2.076598223387247
s4DF40L,s4,DF,40,0.6306156405990017,1.2199999999999998,0.05817288967290354,0.5973377703826955,1.205,0.04035000315030547,0.03327787021630613,0.01499999999999968,1.1101133331483144,1.556327362749381,0.8689149215675258,-0.21666237324012935,0.17906598172418428,0.24539100043687195,-0.3727391874180865,43.75986602592199,1.4291408184068732,0.8576664555118684,-0.15164798596184328,0.1925298601135826,0.2533624581331003,-0.3153429445172564,37.65894859472922,0.12718654434250776,0.011248466055657436,-0.06501438727828607,-0.013463878389398332,-0.007971457696228368,-0.05739624290083006,6.100917431192769
s4DF60L,s4,DF,60,0.5945485519591142,0.48999999999999977,0.4109992239242511,0.6030664395229983,1.0900000000000007,0.5446382662224997,-0.008517887563884163,-0.600000000000001,1.0917167233631884,1.6054172127566624,0.8499918750130022,-0.18079681583369353,0.22049331369010738,0.37660550458715597,-0.3666404543468763,67.1837774865312,1.5773700305810396,0.8962730568938606,-0.153683218541718,0.1859363130479063,0.22506480267948156,-0.32389544196883646,56.8414154652699,0.028047182175622742,-0.04628118188085839,-0.027113597291975544,0.034557000642201074,0.1515407019076744,-0.04274501237803985,10.342362021261302
s4HF20L,s4,HF,20,0.6123128119800333,1.2449999999999997,0.008980192673509408,0.5823627287853578,1.2449999999999997,0.011903581042934505,0.029950083194675514,0.0,1.080856666486524,1.5486675404106596,0.8826523060826511,-0.1674530332060544,0.19214675471093226,0.22489879132080964,-0.32168778214649774,37.85670598514716,1.6167904470656762,0.9048718633630822,-0.2059795018312174,0.17933100275228975,0.21620212611038298,-0.35840541721275665,45.328236493375066,-0.06812290665501664,-0.022219557280431124,0.03852646862516301,0.012815751958642513,0.008696665210426668,0.036717635066258913,-7.471530508227907
s4HF40L,s4,HF,40,0.5091514143094842,1.4299999999999997,0.005709766296201176,0.6405990016638935,1.4300000000000006,0.004944802662182182,-0.1314475873544093,-8.881784197001252e-16,0.9528149998411973,1.6594437163244502,0.877836580367791,-0.08355371165428684,0.22822253410513565,0.2159880588320955,-0.2953458569972331,43.78709771370414,2.103291102373671,0.9715747152975369,-0.35630027240322526,0.1689546490461592,0.21898791320809666,-0.647046745303626,64.45667686034795,-0.4438473860492207,-0.09373813492974592,0.27274656074893844,0.059267885058976455,-0.002999854376001171,0.35170088830639296,-20.669579146643812
s4HF60L,s4,HF,60,0.5889261744966443,0.8600000000000003,0.4856448157258001,0.62248322147651,1.165,0.07586915125800166,-0.03355704697986572,-0.3049999999999997,1.142458823337402,1.5747487986020097,0.8274238355369853,-0.1447963869375242,0.21689792913935754,0.227566622979467,-0.4747866608417067,51.372759574779025,1.5944226008446192,0.8895560634732225,-0.20395602311052424,0.22841636729284498,0.2526241444590068,-0.44174457550604335,44.387359836902064,-0.019673802242609506,-0.06213222793623718,0.059159636173000046,-0.011518438153487437,-0.025057521479539824,-0.03304208533566333,6.985399737876961
s4KE20L,s4,KE,20,0.5856905158069884,1.2699999999999996,3.028287692707748e-16,0.610648918469218,1.2699999999999996,0.0,-0.024958402662229595,0.0,1.0249199998291798,1.1876612785787097,0.8721530653024345,-0.11664811380806508,0.16224558453472787,0.2504135721566914,-0.25254696373962426,42.6663754186699,1.5865152177078783,0.8961715252308456,-0.1917258038561194,0.1630503757536007,0.2250982961992136,-0.40265618173875056,54.533275083734964,-0.39885393912916856,-0.024018459928411118,0.07507769004805431,-0.0008047912188728357,0.025315275957477817,0.1501092179991263,-11.866899665065063
s4KE40L,s4,KE,40,0.5557404326123128,1.3449999999999998,0.09488248275002222,0.6256239600665557,1.3499999999999996,0.030359411971072076,-0.06988352745424298,-0.004999999999999893,0.9415649998430725,1.6250910149992719,0.882198986038408,-0.12041003482015179,0.12360217452162252,0.20722731906218142,-0.24140235910878108,31.395077908840044,1.8599097131207223,0.9183996219956359,-0.15700943123634437,0.15276095278869634,0.1983427988932576,-0.3606480267948158,44.10266491917962,-0.2348186981214504,-0.03620063595722789,0.03659939641619257,-0.029158778267073818,0.008884520168923826,0.1192456676860347,-12.707587010339573
s4KF20L,s4,KF,20,0.6306156405990017,1.1600000000000001,0.026054239801292726,0.6139767054908486,1.165,0.01828724432526687,0.016638935108153063,-0.004999999999999893,1.0343816664942695,1.5150720838794234,0.8621434319744314,-0.20597055704091596,0.13953907106450847,0.22908693752730447,-0.343219746614242,31.579146643367498,1.3946818115625454,0.8513698648301468,-0.11199295574486436,0.20100526484636239,0.2685845347313237,-0.25928061744575503,26.08519003931904,0.12039027231687793,0.01077356714428468,-0.09397760129605161,-0.06146619378185392,-0.03949759720401924,-0.08393912916848695,5.493956604048456
s4KF40L,s4,KF,40,0.656093489148581,1.0700000000000003,0.45976142021937877,0.5792988313856428,1.0199999999999996,0.23536645421775804,0.07679465776293826,0.05000000000000071,1.0686839463095845,1.7324595893403232,0.8651808849651722,-0.21753504173627028,0.21939530854812406,0.41804426969564584,-0.3515596330275229,41.42041648463754,1.6151157710790736,0.8233946334828601,-0.08640991653851571,0.18912680649482633,0.21763215377894277,-0.29392165428862677,33.10149992718871,0.11734381826124962,0.041786251482312076,-0.13112512519775457,0.03026850205329773,0.20041211591670308,-0.057637978738896145,8.31891655744883
s4KF60L,s4,KF,60,0.6572379367720466,1.0099999999999998,0.4375329290087903,0.5657237936772047,0.8099999999999996,0.45247416363695314,0.09151414309484185,0.20000000000000018,1.0877733331520376,2.015130333478957,0.9104389809703265,-0.2571725394058486,0.24349360200960596,0.423856123489151,-0.48517256443861945,53.14052715887691,1.7539536915683704,0.8108580123306371,-0.07078290602883204,0.19832649313673667,0.23567205475462358,-0.2642143585262851,35.726663754187456,0.26117664191058654,0.09958096863968935,-0.18638963337701658,0.04516710887286929,0.18818406873452745,-0.22095820591233434,17.41386340468945
s4PF20L,s4,PF,20,0.5740432612312812,1.255,0.014254348149383547,0.6222961730449251,1.2550000000000003,0.00659368745073116,-0.048252911813643884,-4.440892098500626e-16,1.027628333162062,1.5879277704965777,0.9045538585730025,-0.10599843978301798,0.19020612469782613,0.24315858453473133,-0.3096417649628659,50.32313965341594,1.4810106305519148,0.868976249308286,-0.20892853840104403,0.1508943876656441,0.19188874326489005,-0.3485437600116499,49.156400174749834,0.1069171399446629,0.035577609264716537,0.10293009861802604,0.03931173703218205,0.05126984126984127,0.038901995048784,1.1667394786661092
s4PF40L,s4,PF,40,0.5291181364392679,1.37,0.0059598290535165105,0.64891846921797,0.45999999999999996,0.36713509382167764,-0.11980033277870217,0.9100000000000001,1.067086666488819,1.5228775302169797,0.9283530974407724,-0.14156010506916836,0.16804324042958724,0.23791612057667103,-0.42523955147808357,52.88961700888418,1.1534105140527158,0.8650343220572927,-0.17238389593999925,0.15701295077762878,0.18201834862385322,-0.32364496869084025,26.96577836027434,0.3694670161642639,0.06331877538347974,0.030823790870830897,0.011030289651958458,0.05589777195281781,-0.10159458278724331,25.92383864860984
s4PF60L,s4,PF,60,0.5224625623960066,1.37,0.00691546973758341,0.6871880199667221,1.3600000000000012,0.006003651325936881,-0.16472545757071544,0.009999999999998899,0.9699799998383366,1.6020824231833406,0.8703605682572043,-0.07741042987913042,0.22287405677879235,0.21625455074996358,-0.23763506625891945,49.82758118538041,1.2057070045143439,0.8911380455566873,-0.27695880743214785,0.10965266608416832,0.18850007281199943,-0.36604193971166443,59.497597204020494,0.3963754186689967,-0.020777477299482983,0.1995483775530174,0.11322139069462403,0.02775447793796415,0.12840687345274499,-9.670016018640084
